"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 07 14:43:10 EEST 2021","Thu Oct 07 14:43:14 EEST 2021","3847","","","","","","_080012 check Description in Incoming payment order",""
"passed","Thu Oct 07 14:41:56 EEST 2021","Thu Oct 07 14:41:59 EEST 2021","3039","","","","","","_080004 check Description in IncomingPaymentOrder",""
"passed","Thu Oct 07 14:42:15 EEST 2021","Thu Oct 07 14:42:36 EEST 2021","21719","","","","","","_080006 create Outgoing payment order",""
"passed","Thu Oct 07 14:45:47 EEST 2021","Thu Oct 07 14:48:04 EEST 2021","137537","","","","","","_095001 preparation",""
"passed","Thu Oct 07 14:42:40 EEST 2021","Thu Oct 07 14:42:54 EEST 2021","14035","","","","","","_080010 create Bank payment based on Outgoing payment order",""
"passed","Thu Oct 07 14:40:09 EEST 2021","Thu Oct 07 14:40:13 EEST 2021","3248","","","","","","_054019 check message output in case the user tries to create a Bank receipt by Cash transfer order for which he does not need to create it",""
"passed","Thu Oct 07 14:45:03 EEST 2021","Thu Oct 07 14:45:17 EEST 2021","13610","","","","","","_085005 check tax calculation in the document Cash expense",""
"passed","Thu Oct 07 14:40:19 EEST 2021","Thu Oct 07 14:40:22 EEST 2021","3041","","","","","","_054022 check message output in case the user tries to create Cash receipt again by Cash transfer order",""
"passed","Thu Oct 07 14:38:26 EEST 2021","Thu Oct 07 14:38:41 EEST 2021","14998","","","","","","_054010 filter check by own companies in the document Cash Transfer Order",""
"passed","Thu Oct 07 14:34:32 EEST 2021","Thu Oct 07 14:34:54 EEST 2021","21330","","","","","","_054004 create Cash transfer order (from Cash/Bank accounts to Cash/Bank accounts in the different currency)",""
"passed","Thu Oct 07 14:32:58 EEST 2021","Thu Oct 07 14:33:43 EEST 2021","44643","","","","","","_054000 preparation (Cash transfer order)",""
"passed","Thu Oct 07 14:36:38 EEST 2021","Thu Oct 07 14:37:43 EEST 2021","64756","","","","","","_054008 currency exchange within one Cash/Bank accounts with exchange in parts (exchange rate has increased)",""
"passed","Thu Oct 07 14:48:04 EEST 2021","Thu Oct 07 14:48:25 EEST 2021","21111","","","","","","_095002 create document Dedit Note (write off debts to the vendor)",""
"passed","Thu Oct 07 14:43:40 EEST 2021","Thu Oct 07 14:43:47 EEST 2021","6900","","","","","","_080016 check the display of the header of the collapsible group in Outgoing payment order",""
"passed","Thu Oct 07 14:43:30 EEST 2021","Thu Oct 07 14:43:33 EEST 2021","2845","","","","","","_080014 check Description in Outgoing payment order",""
"passed","Thu Oct 07 14:44:30 EEST 2021","Thu Oct 07 14:44:46 EEST 2021","15805","","","","","","_085002 check Cash revenue creation",""
"passed","Thu Oct 07 14:34:03 EEST 2021","Thu Oct 07 14:34:08 EEST 2021","5053","","","","","","_054002 check Cash transfer order movements by register Planing cash transactions",""
"passed","Thu Oct 07 14:40:00 EEST 2021","Thu Oct 07 14:40:03 EEST 2021","3248","","","","","","_054016 check message output in case the user tries to create a Cash receipt by Cash transfer order for which he does not need to create it",""
"passed","Thu Oct 07 14:44:46 EEST 2021","Thu Oct 07 14:44:55 EEST 2021","9431","","","","","","_085003 check the unavailability of currency selection in Cash revenue when it is strongly fixed in the Account",""
"passed","Thu Oct 07 14:39:57 EEST 2021","Thu Oct 07 14:40:00 EEST 2021","3357","","","","","","_054015 check message output in case the user tries to create a Bank payment by Cash transfer order for which he does not need to create it",""
"passed","Thu Oct 07 14:45:17 EEST 2021","Thu Oct 07 14:45:33 EEST 2021","16280","","","","","","_085006 check Cash expense creation",""
"passed","Thu Oct 07 14:33:43 EEST 2021","Thu Oct 07 14:34:03 EEST 2021","20237","","","","","","_054001 create Cash transfer order (from Cash/Bank accounts to Cash/Bank accounts in the same currency)",""
"passed","Thu Oct 07 14:49:48 EEST 2021","Thu Oct 07 14:49:52 EEST 2021","3564","","","","","","_999999 close TestClient session",""
"passed","Thu Oct 07 14:40:16 EEST 2021","Thu Oct 07 14:40:19 EEST 2021","3248","","","","","","_054021 check message output in case the user tries to create Bank payment again by Cash transfer order",""
"passed","Thu Oct 07 14:37:43 EEST 2021","Thu Oct 07 14:38:26 EEST 2021","42954","","","","","","_054009 currency exchange within one Cash/Bank accounts with exchange in parts (exchange rate has decreased)",""
"passed","Thu Oct 07 14:43:33 EEST 2021","Thu Oct 07 14:43:40 EEST 2021","6903","","","","","","_080015 check the display of the header of the collapsible group in Incoming payment order",""
"passed","Thu Oct 07 14:40:13 EEST 2021","Thu Oct 07 14:40:16 EEST 2021","3257","","","","","","_054020 check message output in case the user tries to create a Cash payment by Cash transfer order for which he does not need to create it",""
"passed","Thu Oct 07 14:41:05 EEST 2021","Thu Oct 07 14:41:39 EEST 2021","33323","","","","","","_080000 preparation (Incoming payment order and Outgoing payment order)",""
"passed","Thu Oct 07 14:44:55 EEST 2021","Thu Oct 07 14:45:03 EEST 2021","7856","","","","","","_085004 check the availability of currency selection in Cash revenue (not fixed in the Account)",""
"passed","Thu Oct 07 14:35:16 EEST 2021","Thu Oct 07 14:35:57 EEST 2021","41462","","","","","","_054006 create Cash transfer order (from Cash/Bank accounts to bank account in the same currency)",""
"passed","Thu Oct 07 14:34:54 EEST 2021","Thu Oct 07 14:35:16 EEST 2021","21944","","","","","","_054005 create Cash receipt and Cash payment based on Cash transfer order in the different currency and check movements",""
"passed","Thu Oct 07 14:48:25 EEST 2021","Thu Oct 07 14:48:44 EEST 2021","18289","","","","","","_095003 create document Credit Note (increase in debt to the vendor)",""
"passed","Thu Oct 07 14:40:06 EEST 2021","Thu Oct 07 14:40:09 EEST 2021","3050","","","","","","_054018 check message output in case the user tries to create Cash payment again by Cash transfer order",""
"passed","Thu Oct 07 14:35:57 EEST 2021","Thu Oct 07 14:36:38 EEST 2021","41031","","","","","","_054007 create Cash transfer order from bank account to Cash account (in the same currency)",""
"passed","Thu Oct 07 14:38:41 EEST 2021","Thu Oct 07 14:38:44 EEST 2021","3437","","","","","","_054011 check input Description in the document Cash Transfer Order",""
"passed","Thu Oct 07 14:38:44 EEST 2021","Thu Oct 07 14:39:19 EEST 2021","34928","","","","","","_054012 exchange currency from bank account (Cash Transfer Order)",""
"passed","Thu Oct 07 14:39:21 EEST 2021","Thu Oct 07 14:39:57 EEST 2021","35447","","","","","","_054014 check message output in case money is transferred from Cash/Bank accounts to bank account and vice versa in different currencies",""
"passed","Thu Oct 07 14:41:02 EEST 2021","Thu Oct 07 14:41:05 EEST 2021","3179","","","","","","_060005 availability of Currency, Begin and End period field in Reconcilation statement",""
"passed","Thu Oct 07 14:43:14 EEST 2021","Thu Oct 07 14:43:30 EEST 2021","16257","","","","","","_080013 filter check by own companies in the document Outgoing payment order",""
"passed","Thu Oct 07 14:43:47 EEST 2021","Thu Oct 07 14:44:15 EEST 2021","28057","","","","","","_085000 preparation (Cash expence and Cash revenue)",""
"passed","Thu Oct 07 14:40:03 EEST 2021","Thu Oct 07 14:40:06 EEST 2021","3245","","","","","","_054017 check message output in case the user tries to create Bank receipt again by Cash transfer order",""
"passed","Thu Oct 07 14:39:19 EEST 2021","Thu Oct 07 14:39:21 EEST 2021","1996","","","","","","_054013 check Cash transfer order movements by register Cash in transit",""
"passed","Thu Oct 07 14:40:27 EEST 2021","Thu Oct 07 14:41:02 EEST 2021","34787","","","","","","_060004 check that the Reconcilation statement document is connected to the status system",""
"passed","Thu Oct 07 14:42:54 EEST 2021","Thu Oct 07 14:43:10 EEST 2021","16481","","","","","","_080011 filter check by own companies in the document Incoming payment order",""
"passed","Thu Oct 07 14:45:41 EEST 2021","Thu Oct 07 14:45:47 EEST 2021","5268","","","","","","_085008 check the availability of currency selection in Cash revenue (not fixed in the Account)",""
"passed","Thu Oct 07 14:45:33 EEST 2021","Thu Oct 07 14:45:41 EEST 2021","8479","","","","","","_085007 check the unavailability of currency selection in Cash expense when it is strongly fixed in the Account",""
"passed","Thu Oct 07 14:41:39 EEST 2021","Thu Oct 07 14:41:56 EEST 2021","17675","","","","","","_080001 create Incoming payment order",""
"passed","Thu Oct 07 14:49:01 EEST 2021","Thu Oct 07 14:49:22 EEST 2021","20289","","","","","","_095005 create document Debit Note (increase in customers debt)",""
"passed","Thu Oct 07 14:34:08 EEST 2021","Thu Oct 07 14:34:32 EEST 2021","24195","","","","","","_054003 create Cash payment and Cash receipt based on Cash transfer order + check movements",""
"passed","Thu Oct 07 14:41:59 EEST 2021","Thu Oct 07 14:42:15 EEST 2021","15256","","","","","","_080005 create Bank receipt based on Incoming payment order",""
"passed","Thu Oct 07 14:49:22 EEST 2021","Thu Oct 07 14:49:33 EEST 2021","11431","","","","","","_095006 check Reconcilation statement",""
"passed","Thu Oct 07 14:49:33 EEST 2021","Thu Oct 07 14:49:48 EEST 2021","15278","","","","","","_095007 check the legal name filling if the partner has only one",""
"passed","Thu Oct 07 14:42:36 EEST 2021","Thu Oct 07 14:42:40 EEST 2021","3442","","","","","","_080009 check Description in Outgoing payment order",""
"passed","Thu Oct 07 14:48:44 EEST 2021","Thu Oct 07 14:49:01 EEST 2021","17894","","","","","","_095004 create document Credit Note (write off customers debts)",""
"passed","Thu Oct 07 14:44:15 EEST 2021","Thu Oct 07 14:44:30 EEST 2021","14817","","","","","","_085001 check tax calculation in the document Cash revenue",""
"passed","Thu Oct 07 15:58:44 EEST 2021","Thu Oct 07 15:59:26 EEST 2021","41728","","","","","","_005010 filling in the ""Countries"" catalog",""
"passed","Thu Oct 07 16:01:14 EEST 2021","Thu Oct 07 16:01:33 EEST 2021","18702","","","","","","_017901 connection of tax calculation Plugin sessing TaxCalculateVAT_TR",""
"passed","Thu Oct 07 16:00:54 EEST 2021","Thu Oct 07 16:01:14 EEST 2021","19690","","","","","","_005017 creation Movement Type for Partner term currencies",""
"passed","Thu Oct 07 15:59:26 EEST 2021","Thu Oct 07 16:00:05 EEST 2021","39210","","","","","","_005033 filling in the ""Tax rates"" catalog",""
"passed","Thu Oct 07 16:01:33 EEST 2021","Thu Oct 07 16:01:58 EEST 2021","25796","","","","","","_017902 filling in catalog 'Tax types'",""
"passed","Thu Oct 07 16:00:05 EEST 2021","Thu Oct 07 16:00:54 EEST 2021","49567","","","","","","_005013 filling in the ""Companies"" catalog",""
"passed","Thu Oct 07 16:01:58 EEST 2021","Thu Oct 07 16:02:05 EEST 2021","6819","","","","","","_017903 company tax compliance",""
"passed","Thu Oct 07 15:29:44 EEST 2021","Thu Oct 07 15:30:20 EEST 2021","36143","","","","","","_010013 settings for displaying contact information in Stores, Partners, Company",""
"passed","Thu Oct 07 15:30:56 EEST 2021","Thu Oct 07 15:30:59 EEST 2021","3020","","","","","","_010019 check edit contact information from the Edit contact info form",""
"passed","Thu Oct 07 15:30:20 EEST 2021","Thu Oct 07 15:30:25 EEST 2021","4836","","","","","","_010014 filling phones for partners",""
"passed","Thu Oct 07 15:30:25 EEST 2021","Thu Oct 07 15:30:33 EEST 2021","8772","","","","","","_010015 partner address filling",""
"passed","Thu Oct 07 15:27:13 EEST 2021","Thu Oct 07 15:27:55 EEST 2021","41248","","","","","","_010009 adding phones to Contact info type",""
"passed","Thu Oct 07 15:27:08 EEST 2021","Thu Oct 07 15:27:13 EEST 2021","5658","","","","","","_010005 verification of UNIQ ID uniqueness control in IDInfoTypes",""
"passed","Thu Oct 07 15:27:55 EEST 2021","Thu Oct 07 15:28:32 EEST 2021","37793","","","","","","_010010 adding addresses to a Contact info type",""
"passed","Thu Oct 07 15:28:55 EEST 2021","Thu Oct 07 15:29:44 EEST 2021","48948","","","","","","_010012 adding additional details for partners ""Division""",""
"passed","Thu Oct 07 15:26:21 EEST 2021","Thu Oct 07 15:27:08 EEST 2021","46986","","","","","","_010004 create Contact info Type - Addresses",""
"passed","Thu Oct 07 15:28:32 EEST 2021","Thu Oct 07 15:28:55 EEST 2021","22257","","","","","","_010011 adding gps to a Contact info type",""
"passed","Thu Oct 07 15:30:33 EEST 2021","Thu Oct 07 15:30:53 EEST 2021","19887","","","","","","_010016 address structure input",""
"passed","Thu Oct 07 15:30:53 EEST 2021","Thu Oct 07 15:30:56 EEST 2021","2315","","","","","","_010018 command opening contact information in the partner list",""
"passed","Thu Oct 07 13:51:24 EEST 2021","Thu Oct 07 13:53:09 EEST 2021","104317","","","","","","_090305 create purchase invoice for several purchase order with different partner terms",""
"passed","Thu Oct 07 13:56:57 EEST 2021","Thu Oct 07 13:57:04 EEST 2021","7082","","","","","","_090311 create Goods receipt for several Purchase invoice with different stores, Purchase invoice before Goods receipt (only one store use Goods receipt)",""
"passed","Thu Oct 07 14:11:36 EEST 2021","Thu Oct 07 14:13:27 EEST 2021","110175","","","","","","_090403 create Sales invoice for several Sales order with different partners of the same legal name (partner terms are the same)",""
"passed","Thu Oct 07 13:53:09 EEST 2021","Thu Oct 07 13:54:42 EEST 2021","93817","","","","","","_090306 create Purchase invoice for several Purchase order with different stores (created one)",""
"passed","Thu Oct 07 14:29:20 EEST 2021","Thu Oct 07 14:29:23 EEST 2021","3098","","","","","","_999999 close TestClient session",""
"passed","Thu Oct 07 13:54:42 EEST 2021","Thu Oct 07 13:56:23 EEST 2021","100140","","","","","","_090307 create purchase invoice for several purchase order with different own companies",""
"passed","Thu Oct 07 14:06:48 EEST 2021","Thu Oct 07 14:07:04 EEST 2021","16446","","","","","","_090322 create Purchase invoice for several Purchase order with different companies, Purchase invoice after Goods receipt",""
"passed","Thu Oct 07 14:29:14 EEST 2021","Thu Oct 07 14:29:17 EEST 2021","3478","","","","","","_295401 check filling in Inventory transfer order when creating based on two Internal supply requests with the same warehouse",""
"passed","Thu Oct 07 13:56:39 EEST 2021","Thu Oct 07 13:56:51 EEST 2021","11948","","","","","","_090309 create Goods receipt for several Purchase invoice with different partners of the same legal name (Purchase invoice before Goods receipt)",""
"passed","Thu Oct 07 13:56:23 EEST 2021","Thu Oct 07 13:56:39 EEST 2021","16717","","","","","","_090308 create Goods receipt for Purchase invoice with different legal names (Purchase invoice before Goods receipt)",""
"passed","Thu Oct 07 14:22:35 EEST 2021","Thu Oct 07 14:23:01 EEST 2021","25879","","","","","","_090502 create a purchase invoice based on Goods receipt (one to one)",""
"passed","Thu Oct 07 13:57:04 EEST 2021","Thu Oct 07 13:57:17 EEST 2021","12393","","","","","","_090312 create Goods receipt for several Purchase order with different own companies, Purchase invoice before Goods receipt",""
"passed","Thu Oct 07 14:08:57 EEST 2021","Thu Oct 07 14:10:22 EEST 2021","85219","","","","","","_090401 create Sales invoice for several Sales order with different legal names",""
"passed","Thu Oct 07 14:18:50 EEST 2021","Thu Oct 07 14:20:06 EEST 2021","76273","","","","","","_090407 create Shipment confirmation for several Sales order with different procurement method (goods and services)",""
"passed","Thu Oct 07 14:02:15 EEST 2021","Thu Oct 07 14:04:01 EEST 2021","106652","","","","","","_090316 create Goods receipt for several Purchase order with different stores, Purchase invoice after Goods receipt",""
"passed","Thu Oct 07 14:16:55 EEST 2021","Thu Oct 07 14:18:50 EEST 2021","114863","","","","","","_090406 create Sales invoice for several Sales order with different own companies",""
"passed","Thu Oct 07 14:22:09 EEST 2021","Thu Oct 07 14:22:35 EEST 2021","26239","","","","","","_090501 creation of Sales invoice based on Shipment confirmation (one to one)",""
"passed","Thu Oct 07 14:00:26 EEST 2021","Thu Oct 07 14:02:15 EEST 2021","108657","","","","","","_090315 create Goods receipt for several Purchase order with different partner terms, Purchase invoice after Goods receipt",""
"passed","Thu Oct 07 14:20:06 EEST 2021","Thu Oct 07 14:21:13 EEST 2021","67458","","","","","","_090408 create one Sales order - several Shipment confirmation - one Sales invoice",""
"passed","Thu Oct 07 14:08:04 EEST 2021","Thu Oct 07 14:08:57 EEST 2021","52250","","","","","","_0295200 preparation (creation mechanism based on for sales documents)",""
"passed","Thu Oct 07 14:21:13 EEST 2021","Thu Oct 07 14:22:09 EEST 2021","55276","","","","","","_090500 preparation (create PI and SI based on Goods receipt and Shipment confirmation)",""
"passed","Thu Oct 07 14:29:17 EEST 2021","Thu Oct 07 14:29:20 EEST 2021","2848","","","","","","_295402 check filling in Inventory transfer order when creating based on two Internal supply requests with the different warehouse",""
"passed","Thu Oct 07 14:06:11 EEST 2021","Thu Oct 07 14:06:29 EEST 2021","18076","","","","","","_090319 create Purchase invoice for several Purchase order with different partners of the same legal name, Purchase invoice after Goods receipt",""
"passed","Thu Oct 07 14:26:41 EEST 2021","Thu Oct 07 14:27:33 EEST 2021","51527","","","","","","_090506 create Purchase invoice based on several Goods receipt",""
"passed","Thu Oct 07 13:57:17 EEST 2021","Thu Oct 07 13:58:36 EEST 2021","79225","","","","","","_090313 create Goods receipt for Purchase order with different legal names, Purchase invoice after Goods receipt",""
"passed","Thu Oct 07 13:48:29 EEST 2021","Thu Oct 07 13:49:38 EEST 2021","68662","","","","","","_090303 create Purchase invoice for several Purchase order with the same partner, legal name, partner term, currency and store",""
"passed","Thu Oct 07 14:07:04 EEST 2021","Thu Oct 07 14:08:04 EEST 2021","60368","","","","","","_090323 create one Purchase order - several Goods receipt - one Purchase invoice",""
"passed","Thu Oct 07 14:25:45 EEST 2021","Thu Oct 07 14:26:41 EEST 2021","56151","","","","","","_090505 creation of Sales invoice based on several Shipment confirmation (different currency)",""
"passed","Thu Oct 07 13:56:51 EEST 2021","Thu Oct 07 13:56:57 EEST 2021","5916","","","","","","_090310 create Goods receipt for several Purchase invoice with different partner terms, Purchase invoice before Goods receipt",""
"passed","Thu Oct 07 14:23:01 EEST 2021","Thu Oct 07 14:24:14 EEST 2021","73625","","","","","","_090503 create Sales invoice based on several Shipment confirmation",""
"passed","Thu Oct 07 14:24:14 EEST 2021","Thu Oct 07 14:25:45 EEST 2021","90578","","","","","","_090504 create Purchase invoice based on several Goods receipt",""
"passed","Thu Oct 07 13:45:56 EEST 2021","Thu Oct 07 13:47:11 EEST 2021","74239","","","","","","_090300 preparation (creation mechanism based on for purchase documents)",""
