"Epic","Feature","Story","FAILED","BROKEN","PASSED","SKIPPED","UNKNOWN"
"Internal","_0912 Filling documents","_0154120 check the details cleaning on the form Bank receipt when re-selecting the type of operation","0","0","1","0","0"
"Internal","_0912 Filling documents","_0205014 item selection positiong in the Bundling (Item bundle)","0","0","1","0","0"
"Internal","_0912 Filling documents","_0154104 check Sales invoice when changing date","0","0","1","0","0"
"Internal","_0912 Filling documents","_01202503 check current price in the Sales invoice","0","0","1","0","0"
"Internal","_0912 Filling documents","_201003 check filling in Store field in the document Purchase order","0","0","1","0","0"
"Internal","_0912 Filling documents","_0154119 check the details cleaning on the form Cash payment when re-selecting the type of operation","0","0","1","0","0"
"Internal","_0912 Filling documents","_0154152 check function DontCalculateRow in the Purchase return","0","0","1","0","0"
"Internal","_0912 Filling documents","_0205012 item selection positiong in the Sales order","0","0","1","0","0"
"Internal","_0912 Filling documents","_0154102 check filling in and refilling Sales invoice","0","0","1","0","0"
"Internal","_0912 Filling documents","_0154121 check the details cleaning on the form Bank payment when re-selecting the type of operation","0","0","1","0","0"
"Internal","_0912 Filling documents","_0299900 preparation (check filling in and refilling returns)","0","0","1","0","0"
"Internal","_0912 Filling documents","_0154151 check function DontCalculateRow in the Purchase invoice","0","0","1","0","0"
"Internal","_0912 Filling documents","_0154141 check filling in and refilling Purchase order closing","0","0","1","0","0"
"Internal","_0912 Filling documents","_299904 check filling in and refilling Purchase return","0","0","1","0","0"
"Internal","_0912 Filling documents","_299902 check filling in and refilling Sales return","0","0","1","0","0"
"Internal","_0912 Filling documents","_201002 check filling in Store field in the document Sales invoice","0","0","1","0","0"
"Internal","_0912 Filling documents","_0205008 store selection positiong in the Sales order","0","0","1","0","0"
"Internal","_0912 Filling documents","_0154162 check tax and net amount calculation when change total amount in the Purchase return order","0","0","1","0","0"
"Internal","_0912 Filling documents","_0154126 check the selection by Planing transaction basis in BankReceipt in case of currency exchange","0","0","1","0","0"
"Internal","_0912 Filling documents","_0154122 check filling in and refilling Reconcilation statement","0","0","1","0","0"
"Internal","_0912 Filling documents","_0154154 check function DontCalculateRow in the Sales order","0","0","1","0","0"
"Internal","_0912 Filling documents","_999999 close TestClient session","0","0","4","0","0"
"Internal","_0912 Filling documents","_0154155 check function DontCalculateRow in the Sales invoice","0","0","1","0","0"
"Internal","_0912 Filling documents","_0154114 total amount calculation in Bank payment","0","0","1","0","0"
"Internal","_0912 Filling documents","_299903 check filling in and refilling Purchase return order","0","0","1","0","0"
"Internal","_0912 Filling documents","_0154167 check tax rate recalculation when change partner term (Purchase order)","0","0","1","0","0"
"Internal","_0912 Filling documents","_0154164 check tax and net amount calculation when change total amount in the Sales return","0","0","1","0","0"
"Internal","_0912 Filling documents","_0154150 check function DontCalculateRow in the Purchase order","0","0","1","0","0"
"Internal","_0912 Filling documents","_0154130 check the selection by Planing transaction basis in Bank Receipt in case of cash transfer","0","0","1","0","0"
"Internal","_0912 Filling documents","_0154128 check the selection by Planing transaction basis in CashReceipt in case of currency exchange","0","0","1","0","0"
"Internal","_0912 Filling documents","_0154161 check tax and net amount calculation when change total amount in the Purchase order","0","0","1","0","0"
"Internal","_0912 Filling documents","_0154133  check currency form in Outgoing payment order","0","0","1","0","0"
"Internal","_0912 Filling documents","_0154131  check currency form in  Bank Receipt","0","0","1","0","0"
"Internal","_0912 Filling documents","_0154110 total amount calculation in Bank receipt","0","0","1","0","0"
"Internal","_0912 Filling documents","_01541151 check that the amount sent and received in Cash transfer order is the same","0","0","1","0","0"
"Internal","_0912 Filling documents","_0154156 check function DontCalculateRow in the Sales return","0","0","1","0","0"
"Internal","_0912 Filling documents","_0154171 select Partner items in the SO","0","0","1","0","0"
"Internal","_0912 Filling documents","_01202504 check current price in the Purchase invoice","0","0","1","0","0"
"Internal","_0912 Filling documents","_0205016 item selection positiong in the Bundling","0","0","1","0","0"
"Internal","_0912 Filling documents","_0154112 total amount calculation in Cash payment","0","0","1","0","0"
"Internal","_0912 Filling documents","_0154160 check tax and net amount calculation when change total amount in the Purchase invoice","0","0","1","0","0"
"Internal","_0912 Filling documents","_0154180 check that author does not copy when copying a document","0","0","1","0","0"
"Internal","_0912 Filling documents","_0154109 check filling in and refilling Bank receipt (transaction type Payment from customer)","0","0","1","0","0"
"Internal","_0912 Filling documents","_0154100 preparation ( filling documents)","0","0","1","0","0"
"Internal","_0912 Filling documents","_0154118 check the details cleaning on the form Cash receipt","0","0","1","0","0"
"Internal","_0912 Filling documents","_0205006 agreement selection positiong in the Sales order","0","0","1","0","0"
"Internal","_0912 Filling documents","_01202502 check current price in the Sales order","0","0","1","0","0"
"Internal","_0912 Filling documents","_0154103 check Sales order when changing date","0","0","1","0","0"
"Internal","_0912 Filling documents","_0154101 check filling in and refilling Sales order","0","0","1","0","0"
"Internal","_0912 Filling documents","_299901 check filling in and refilling Sales return order","0","0","1","0","0"
"Internal","_0912 Filling documents","_0154124 filling in Transit account from Account when exchanging currency (Bank Payment)","0","0","1","0","0"
"Internal","_0912 Filling documents","_0154105 check filling in and refilling Purchase order","0","0","1","0","0"
"Internal","_0912 Filling documents","_0154117 check filling in and refilling Cash revenue","0","0","1","0","0"
"Internal","_0912 Filling documents","_0154170 select Partner items in the PO","0","0","1","0","0"
"Internal","_0912 Filling documents","_053014 check the display of details on the form Bank payment with the type of operation Currency exchange","0","0","1","0","0"
"Internal","_0912 Filling documents","_201005 check filling in Store field in the Shipment confirmation","0","0","1","0","0"
"Internal","_0912 Filling documents","_0154111 check filling in and refilling Cash payment (transaction type Payment to the vendor)","0","0","1","0","0"
"Internal","_0912 Filling documents","_0205004 Legal name selection positiong in the Sales order","0","0","1","0","0"
"Internal","_0912 Filling documents","_0154125 check the selection by Planing transaction basis in Bank payment document in case of currency exchange","0","0","1","0","0"
"Internal","_0912 Filling documents","_0154168 check tax rate recalculation when change partner term (Purchase invoice)","0","0","1","0","0"
"Internal","_0912 Filling documents","_0205018 Pick up items selection positiong in the Sales order","0","0","1","0","0"
"Internal","_0912 Filling documents","_01202501 preparation","0","0","1","0","0"
"Internal","_0912 Filling documents","_0154129 check the selection by Planing transaction basis in BankPayment in case of cash transfer","0","0","1","0","0"
"Internal","_0912 Filling documents","_0154153 check function DontCalculateRow in the Purchase return order","0","0","1","0","0"
"Internal","_0912 Filling documents","_0154123 filling in Transit account from Account when exchanging currency (Bank Receipt)","0","0","1","0","0"
"Internal","_0912 Filling documents","_0154115 check filling in and refilling Cash transfer order","0","0","1","0","0"
"Internal","_0912 Filling documents","_01541141 total amount calculation in Outgoing payment order","0","0","1","0","0"
"Internal","_0912 Filling documents","_0154127 check the selection by Planing transaction basis in Cash Payment in case of currency exchange","0","0","1","0","0"
"Internal","_0912 Filling documents","_0154108 total amount calculation in Cash receipt","0","0","1","0","0"
"Internal","_0912 Filling documents","_201001 check filling in Store field in the document Sales order","0","0","1","0","0"
"Internal","_0912 Filling documents","_0154163 check tax and net amount calculation when change total amount in the Purchase return","0","0","1","0","0"
